Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S28,EMATent,0.8280301690101624,0.8280301690101624,0.7434297800064087,1,0.2515909492969513,0.5,0.2484090507030487,0.0,0.0,2,64,49,0.765625,15.0,0.234375,0.765625,2
S28,EMATent,0.7835321426391602,0.7835321426391602,0.7668092846870422,1,0.26494035720825193,0.5,0.23505964279174804,0.0,0.0,3,19,0,0.0,19.0,1.0,1.0,1
S29,EMATent,0.7566846013069153,0.7566846013069153,0.8340625762939453,1,0.2729946196079254,0.5,0.22700538039207457,0.0,0.0,0,64,22,0.34375,42.0,0.65625,0.65625,2
S29,EMATent,0.8713634014129639,0.8713634014129639,0.7703491449356079,1,0.23859097957611086,0.5,0.26140902042388914,0.0,0.0,1,64,35,0.546875,29.0,0.453125,0.546875,2
S29,EMATent,0.9175147414207458,0.9175147414207458,0.7477920651435852,1,0.22474557757377625,0.5,0.2752544224262237,0.0,0.0,2,64,24,0.375,40.0,0.625,0.625,2
S30,EMATent,0.36452555656433105,0.36452555656433105,0.9361588954925537,1,0.39064233303070073,0.5,0.10935766696929931,0.0,0.0,0,64,51,0.796875,13.0,0.203125,0.796875,2
S30,EMATent,0.9888204336166382,0.9888204336166382,0.7885600328445435,1,0.20335386991500856,0.5,0.29664613008499147,0.0,0.0,1,64,33,0.515625,31.0,0.484375,0.515625,2
S30,EMATent,0.9933132529258728,0.9933132529258728,0.6802002191543579,1,0.20200602412223817,0.5,0.29799397587776183,0.0,0.0,2,64,5,0.078125,59.0,0.921875,0.921875,2
S30,EMATent,0.6539631485939026,0.6539631485939026,0.8316296339035034,1,0.30381105542182923,0.5,0.19618894457817077,0.0,0.0,3,64,37,0.578125,27.0,0.421875,0.578125,2
S30,EMATent,0.9802928566932678,0.9802928566932678,0.8783565163612366,1,0.20591214299201965,0.5,0.29408785700798035,0.0,0.0,4,64,24,0.375,40.0,0.625,0.625,2
S30,EMATent,0.03537178039550781,0.03537178039550781,0.99628084897995,0,0.48938846588134766,0.5,0.010611534118652344,0.0,0.0,5,23,23,1.0,,,1.0,1
