Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S1,EmaTentCaseS20E50B30M065,0.9650794267654419,0.9650794267654419,0.6455731391906738,1,0.21047617197036744,0.5,0.28952382802963256,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS20E50B30M070,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.35822798013687135,0.5,0.14177201986312865,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS20E50B30M070,0.7572750449180603,0.7572750449180603,0.7922267317771912,1,0.27281748652458193,0.5,0.22718251347541807,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS20E50B30M070,0.5449093580245972,0.5449093580245972,0.8746930360794067,1,0.33652719259262087,0.5,0.16347280740737916,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS20E50B30M070,0.8451323509216309,0.8451323509216309,0.7583074569702148,1,0.24646029472351075,0.5,0.2535397052764892,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
S1,EmaTentCaseS20E50B30M070,0.9512136578559875,0.9512136578559875,0.6570213437080383,1,0.21463590264320376,0.5,0.28536409735679624,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS10E50B40M070,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.3109706401824951,0.5,0.1890293598175049,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS10E50B40M070,0.7363739609718323,0.7363739609718323,0.8032520413398743,1,0.2054504156112671,0.5,0.2945495843887329,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS10E50B40M070,0.5169042348861694,0.5169042348861694,0.885238528251648,1,0.29323830604553225,0.5,0.20676169395446778,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS10E50B40M070,0.833832859992981,0.833832859992981,0.7647778987884521,1,0.16646685600280764,0.5,0.3335331439971924,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
S1,EmaTentCaseS10E50B40M070,0.9315834045410156,0.9315834045410156,0.6731891632080078,1,0.12736663818359376,0.5,0.37263336181640627,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS10E50B40M075,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.3109706401824951,0.5,0.1890293598175049,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS10E50B40M075,0.6922070384025574,0.6922070384025574,0.8247734308242798,1,0.22311718463897706,0.5,0.27688281536102294,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS10E50B40M075,0.4682294428348541,0.4682294428348541,0.9008258581161499,1,0.31270822286605837,0.5,0.18729177713394166,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS10E50B40M075,0.8289300799369812,0.8289300799369812,0.7664381861686707,1,0.16842796802520754,0.5,0.3315720319747925,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
